"車","入国審査列","タクシー","スタッフの役立ちさ","トランジット","飲み物","セキュリティ","トイレ","遅延","ターミナル内移動","電子機器","子供","荷物受け取り","飲食","ラグジュアリー","入国審査列2","案内","ターミナル宿泊","スタッフの態度","セキュリティチェック列","ターミナル間移動","スタッフへの問い合わせ","チェックイン列","ユニバーサルデザイン","家族","陸上交通","気温"
0.00173310225303293,0.0537261698440208,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.452339688041594,0.00173310225303293,0.00173310225303293,0.365684575389948,0.0537261698440208,0.00173310225303293,0.0363951473136915,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293
0.312588401697313,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.185289957567185,0.00141442715700141,0.0155586987270156,0.00141442715700141,0.256011315417256,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.0438472418670438,0.128712871287129,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.00141442715700141,0.0297029702970297,0.00141442715700141
0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.0358306188925081,0.00325732899022801,0.00325732899022801,0.39413680781759,0.00325732899022801,0.45928338762215,0.00325732899022801,0.00325732899022801,0.0358306188925081,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801
0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0557029177718833,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0026525198938992,0.0291777188328912,0.0026525198938992,0.0291777188328912,0.453580901856764,0.214854111405836,0.0026525198938992,0.135278514588859,0.0026525198938992,0.0291777188328912,0.0026525198938992,0.0026525198938992,0.0026525198938992
0.00636942675159236,0.00636942675159236,0.00636942675159236,0.0700636942675159,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.452229299363057,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.0700636942675159,0.00636942675159236,0.261146496815287,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236
0.00421940928270042,0.00421940928270042,0.00421940928270042,0.257383966244726,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.29957805907173,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.0886075949367089,0.0464135021097046,0.215189873417722,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042
0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.432578209277238,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.238403451995685,0.00107874865156419,0.00107874865156419,0.292340884573894,0.00107874865156419,0.011866235167206,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419
0.0114942528735632,0.0114942528735632,0.0114942528735632,0.701149425287356,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632
0.0175438596491228,0.0175438596491228,0.0175438596491228,0.368421052631579,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.192982456140351,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228
0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.217928902627512,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.0170015455950541,0.202472952086553,0.0170015455950541,0.264296754250386,0.00154559505409583,0.217928902627512,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.00154559505409583,0.0324574961360124
0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.126436781609195,0.0114942528735632,0.471264367816092,0.0114942528735632,0.0114942528735632,0.126436781609195,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632
0.00325732899022801,0.0358306188925081,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.361563517915309,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.45928338762215,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.0684039087947883,0.00325732899022801,0.00325732899022801
0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.0334412081984898,0.249190938511327,0.00107874865156419,0.130528586839266,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.0226537216828479,0.238403451995685,0.00107874865156419,0.00107874865156419,0.0765911542610572,0.227615965480043,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419,0.00107874865156419
0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.784431137724551,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.0658682634730539,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581
0.0114942528735632,0.241379310344828,0.471264367816092,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632
0.00201207243460765,0.00201207243460765,0.00201207243460765,0.00201207243460765,0.00201207243460765,0.00201207243460765,0.0422535211267606,0.00201207243460765,0.142857142857143,0.00201207243460765,0.00201207243460765,0.0221327967806841,0.00201207243460765,0.00201207243460765,0.00201207243460765,0.38430583501006,0.00201207243460765,0.00201207243460765,0.142857142857143,0.183098591549296,0.00201207243460765,0.00201207243460765,0.0422535211267606,0.00201207243460765,0.00201207243460765,0.00201207243460765,0.00201207243460765
0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.215189873417722,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.637130801687764,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.0464135021097046,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042,0.00421940928270042
0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.169459962756052,0.00186219739292365,0.00186219739292365,0.262569832402235,0.00186219739292365,0.00186219739292365,0.0204841713221601,0.00186219739292365,0.0949720670391061,0.00186219739292365,0.150837988826816,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.0763500931098696,0.00186219739292365,0.169459962756052,0.0204841713221601,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365
0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.471264367816092,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.241379310344828,0.0114942528735632
0.14975845410628,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.294685990338164,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.0531400966183575,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.294685990338164,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.00483091787439614,0.101449275362319,0.00483091787439614
0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.740112994350283,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.0621468926553672,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.0621468926553672,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429,0.00564971751412429
0.000715819613457409,0.000715819613457409,0.000715819613457409,0.0150322118826056,0.000715819613457409,0.0150322118826056,0.0078740157480315,0.000715819613457409,0.000715819613457409,0.000715819613457409,0.000715819613457409,0.000715819613457409,0.315676449534717,0.000715819613457409,0.000715819613457409,0.0150322118826056,0.0078740157480315,0.000715819613457409,0.000715819613457409,0.0150322118826056,0.358625626342162,0.208303507516106,0.000715819613457409,0.0293486041517538,0.000715819613457409,0.000715819613457409,0.000715819613457409
0.00636942675159236,0.452229299363057,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.0700636942675159,0.0700636942675159,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.197452229299363,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.0700636942675159,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.00636942675159236
0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.133550488599349,0.0358306188925081,0.00325732899022801,0.00325732899022801,0.100977198697068,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.622149837133551,0.0358306188925081,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801
0.00193423597678917,0.311411992263056,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0212765957446809,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.427466150870406,0.0599613152804642,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.117988394584139,0.0212765957446809,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.0387890255439924,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.0387890255439924,0.000946073793755913,0.000946073793755913,0.256385998107852,0.000946073793755913,0.000946073793755913,0.199621570482498,0.436140018921476,0.000946073793755913,0.010406811731315,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913
0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.383015597920277,0.00173310225303293,0.00173310225303293,0.0537261698440208,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.244367417677643,0.00173310225303293,0.0190641247833622,0.261698440207972,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293,0.00173310225303293
0.00374531835205993,0.00374531835205993,0.116104868913858,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.0411985018726592,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.602996254681648,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.0786516853932584,0.00374531835205993,0.0786516853932584,0.00374531835205993
0.0022883295194508,0.0480549199084668,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.299771167048055,0.0022883295194508,0.0022883295194508,0.185354691075515,0.0022883295194508,0.0022883295194508,0.0480549199084668,0.0022883295194508,0.0938215102974828,0.276887871853547,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508
0.00288184438040346,0.00288184438040346,0.031700288184438,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.377521613832853,0.031700288184438,0.00288184438040346,0.031700288184438,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.463976945244957,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346,0.00288184438040346
0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.0225872689938398,0.0225872689938398,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.761806981519507,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.00205338809034908,0.104722792607803,0.00205338809034908,0.00205338809034908,0.0431211498973306,0.00205338809034908,0.00205338809034908
0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0519262981574539,0.0016750418760469,0.370184254606365,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.353433835845896,0.0351758793969849,0.0016750418760469,0.152428810720268,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469,0.0016750418760469
0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.318435754189944,0.113594040968343,0.00186219739292365,0.00186219739292365,0.0391061452513966,0.00186219739292365,0.00186219739292365,0.188081936685289,0.00186219739292365,0.206703910614525,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.0949720670391061,0.00186219739292365,0.00186219739292365
0.00680272108843537,0.00680272108843537,0.00680272108843537,0.414965986394558,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.142857142857143,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.27891156462585,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537,0.00680272108843537
0.00336700336700337,0.037037037037037,0.00336700336700337,0.037037037037037,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.138047138047138,0.00336700336700337,0.00336700336700337,0.710437710437711,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337,0.00336700336700337
0.0050761421319797,0.208121827411167,0.0050761421319797,0.360406091370558,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0558375634517767,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.258883248730964,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797,0.0050761421319797
0.00440528634361234,0.00440528634361234,0.00440528634361234,0.180616740088106,0.00440528634361234,0.00440528634361234,0.180616740088106,0.00440528634361234,0.0484581497797357,0.0484581497797357,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.444933920704846,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234,0.00440528634361234
0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.142857142857143,0.00460829493087558,0.0506912442396313,0.00460829493087558,0.188940092165899,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.419354838709677,0.00460829493087558,0.00460829493087558,0.0967741935483871,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
0.00280112044817927,0.00280112044817927,0.00280112044817927,0.338935574229692,0.00280112044817927,0.00280112044817927,0.11484593837535,0.00280112044817927,0.0588235294117647,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.170868347338936,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.030812324929972,0.00280112044817927,0.226890756302521,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927,0.00280112044817927
0.00145560407569141,0.00145560407569141,0.00145560407569141,0.0160116448326055,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.0887918486171761,0.00145560407569141,0.234352256186317,0.00145560407569141,0.248908296943231,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.0160116448326055,0.0305676855895196,0.00145560407569141,0.190684133915575,0.132459970887918,0.00145560407569141,0.00145560407569141,0.0160116448326055
0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.272727272727273,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.402597402597403,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013
0.00130378096479791,0.00130378096479791,0.00130378096479791,0.0143415906127771,0.00130378096479791,0.0143415906127771,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.105606258148631,0.00130378096479791,0.41851368970013,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.157757496740548,0.00130378096479791,0.11864406779661,0.00130378096479791,0.00130378096479791,0.0534550195567145,0.0273794002607562,0.00130378096479791
0.00315457413249211,0.00315457413249211,0.00315457413249211,0.192429022082019,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.22397476340694,0.287066246056782,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.0977917981072555,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.0977917981072555,0.0347003154574133,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.176128093158661,0.00145560407569141,0.00145560407569141,0.0596797671033479,0.0160116448326055,0.00145560407569141,0.0160116448326055,0.263464337700146,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.248908296943231,0.176128093158661,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.00145560407569141,0.0160116448326055,0.00145560407569141
0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.628865979381443,0.0103092783505155,0.0103092783505155,0.0103092783505155,0.11340206185567,0.0103092783505155,0.0103092783505155,0.0103092783505155
0.0347003154574133,0.00315457413249211,0.0347003154574133,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.0347003154574133,0.00315457413249211,0.444794952681388,0.0662460567823344,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.0347003154574133,0.0662460567823344,0.129337539432177,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.0662460567823344,0.00315457413249211,0.0347003154574133,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
